Unnamed: 0,Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Sales_Channel,Quantity,Unit_Price,Discount_PCT,Total_Amount
1882,O01882,2024-12-09,C0404,P0095,0,Online,3,145.13,0.05,413.62
1883,O01883,2025-03-27,C0183,P0017,S009,In-Store,1,151.0,0.2,120.8
1884,O01884,2024-08-02,C0533,P0382,0,Online,1,27.14,0.2,21.71
1885,O01885,2025-01-01,C0025,P0684,0,Online,2,222.84,0.2,356.54
1886,O01886,2024-07-18,C0352,P0331,0,Online,2,317.5,0.0,635.0
1887,O01887,2025-01-04,C0441,P0344,0,Online,1,196.16,0.05,186.35
1888,O01888,2025-03-13,C0537,P0254,S058,In-Store,1,266.56,0.2,213.25
1889,O01889,2023-08-02,C0702,P0749,S027,In-Store,1,165.09,0.0,165.09
1890,O01890,2023-11-05,C0515,P0894,0,Online,2,243.1,0.1,437.58
1891,O01891,2025-01-12,C0563,P0167,S056,In-Store,1,122.4,0.1,110.16
1892,O01892,2023-05-24,C0474,P0963,0,Online,2,297.94,0.0,595.88
1893,O01893,2024-04-09,C0529,P0091,S048,In-Store,1,27.29,0.1,24.56
1894,O01894,2024-05-07,C0490,P1095,S044,In-Store,1,96.11,0.05,91.3
1895,O01895,2023-06-05,C0384,P0316,S037,In-Store,1,150.05,0.2,120.04
1896,O01896,2024-04-16,C0521,P0565,S056,In-Store,1,129.36,0.1,116.42
1897,O01897,2024-12-01,C0673,P0196,S008,In-Store,1,245.56,0.05,233.28
1898,O01898,2023-12-23,C0488,P0332,0,Online,2,159.7,0.05,303.43
1899,O01899,2024-12-01,C0629,P0603,S040,In-Store,1,31.8,0.05,30.21
1900,O01900,2024-05-13,C0159,P0121,0,Online,2,201.89,0.1,363.4
1901,O01901,2023-12-12,C0285,P0432,S059,In-Store,2,95.18,0.0,190.36
1902,O01902,2024-11-04,C0368,P1182,S012,In-Store,3,275.08,0.0,825.24
1903,O01903,2024-11-11,C0753,P0026,0,Online,1,324.99,0.05,308.74
1904,O01904,2024-02-06,C0283,P0305,0,Online,2,89.57,0.05,170.18
1905,O01905,2023-07-02,C0449,P1019,S059,In-Store,1,81.78,0.05,77.69
1906,O01906,2024-03-25,C0105,P0499,S012,In-Store,1,265.43,0.0,265.43
1907,O01907,2024-02-08,C0777,P0267,S026,In-Store,2,349.07,0.1,628.33
1908,O01908,2025-02-09,C0416,P0519,S000,In-Store,1,89.59,0.0,89.59
1909,O01909,2023-08-16,C0059,P0657,0,Online,3,29.04,0.2,69.7
1910,O01910,2024-06-14,C0364,P0814,S006,In-Store,1,222.65,0.05,211.52
1911,O01911,2025-03-20,C0072,P0046,S038,In-Store,2,53.96,0.0,107.92
1912,O01912,2024-02-28,C0702,P0151,S024,In-Store,3,176.17,0.0,528.51
1913,O01913,2024-04-12,C0162,P1192,S033,In-Store,2,290.29,0.05,551.55
1914,O01914,2023-07-09,C0526,P0059,0,Online,2,37.27,0.1,67.09
1915,O01915,2024-07-03,C0396,P0802,0,Online,2,190.01,0.0,380.02
1916,O01916,2023-07-21,C0207,P0242,S000,In-Store,1,138.25,0.0,138.25
1917,O01917,2024-03-15,C0570,P0754,S026,In-Store,3,32.06,0.2,76.94
1918,O01918,2023-05-21,C0771,P0083,S044,In-Store,1,27.82,0.2,22.26
1919,O01919,2023-04-18,C0086,P1168,S025,In-Store,2,99.03,0.1,178.25
1920,O01920,2024-06-22,C0310,P1190,0,Online,1,305.51,0.1,274.96
1921,O01921,2024-03-12,C0037,P0903,S025,In-Store,1,221.79,0.05,210.7
1922,O01922,2024-08-12,C0619,P0386,S036,In-Store,3,212.69,0.2,510.46
1923,O01923,2024-07-16,C0309,P0771,0,Online,1,155.11,0.05,147.35
1924,O01924,2023-11-02,C0172,P0789,0,Online,3,77.75,0.0,233.25
1925,O01925,2025-01-11,C0150,P0523,0,Online,1,228.06,0.2,182.45
1926,O01926,2025-01-02,C0756,P0703,S035,In-Store,1,304.49,0.1,274.04
1927,O01927,2024-12-27,C0154,P0207,S054,In-Store,2,176.19,0.0,352.38
1928,O01928,2023-07-19,C0504,P0740,S039,In-Store,1,149.47,0.0,149.47
1929,O01929,2024-06-20,C0417,P0302,S046,In-Store,2,32.61,0.1,58.7
1930,O01930,2024-07-27,C0728,P0173,S036,In-Store,2,209.18,0.2,334.69
1931,O01931,2023-09-24,C0205,P1146,S015,In-Store,1,250.84,0.05,238.3
1932,O01932,2024-01-27,C0288,P0943,S011,In-Store,2,181.12,0.1,326.02
1933,O01933,2024-04-11,C0373,P1088,0,Online,4,156.73,0.05,595.57
1934,O01934,2024-12-24,C0207,P0071,S015,In-Store,2,171.21,0.0,342.42
1935,O01935,2023-11-15,C0374,P1083,S001,In-Store,1,186.78,0.1,168.1
1936,O01936,2024-08-30,C0273,P0757,S049,In-Store,3,88.95,0.2,213.48
1937,O01937,2023-07-26,C0577,P0550,S050,In-Store,2,142.36,0.2,227.78
1938,O01938,2023-10-10,C0729,P0549,S017,In-Store,2,8.95,0.1,16.11
1939,O01939,2024-05-13,C0369,P0491,S036,In-Store,1,205.2,0.2,164.16
1940,O01940,2024-07-19,C0277,P0804,S046,In-Store,2,74.98,0.2,119.97
1941,O01941,2024-09-12,C0065,P0882,0,Online,3,165.62,0.1,447.17
1942,O01942,2023-05-31,C0181,P0702,0,Online,1,286.8,0.0,286.8
1943,O01943,2023-07-27,C0008,P1172,S053,In-Store,3,354.52,0.1,957.2
1944,O01944,2024-05-09,C0349,P0379,0,In-Store,1,186.5,0.05,177.17
1945,O01945,2024-07-19,C0380,P1179,S019,In-Store,1,10.41,0.2,8.33
1946,O01946,2024-12-21,C0245,P0027,0,In-Store,2,236.79,0.05,449.9
1947,O01947,2023-05-20,C0795,P0891,0,In-Store,1,183.58,0.05,174.4
1948,O01948,2024-11-08,C0292,P0107,S016,In-Store,2,193.34,0.05,367.35
1949,O01949,2023-09-02,C0161,P0850,S019,In-Store,1,321.09,0.1,288.98
1950,O01950,2023-10-12,C0218,P0114,0,In-Store,1,291.58,0.05,277.0
1951,O01951,2024-07-27,C0468,P0462,0,Online,2,262.15,0.0,524.3
1952,O01952,2023-11-27,C0661,P0249,S033,In-Store,2,194.44,0.1,349.99
1953,O01953,2023-04-11,C0145,P0246,0,Online,1,40.0,0.2,32.0
1954,O01954,2023-11-01,C0570,P0575,S013,In-Store,1,101.87,0.1,91.68
1955,O01955,2024-06-21,C0673,P0572,S011,In-Store,2,271.22,0.2,433.95
1956,O01956,2024-11-02,C0517,P0943,0,Online,1,181.12,0.2,144.9
1957,O01957,2024-10-10,C0509,P0397,S010,In-Store,1,29.62,0.0,29.62
1958,O01958,2025-03-13,C0420,P0699,S052,In-Store,1,30.55,0.05,29.02
1959,O01959,2024-07-13,C0455,P0947,S036,In-Store,1,101.12,0.2,80.9
1960,O01960,2024-10-05,C0331,P0832,0,Online,10,149.77,0.2,1198.1999999999998
1961,O01961,2024-02-29,C0285,P0126,0,In-Store,1,201.02,0.1,180.92
1962,O01962,2024-01-14,C0449,P1099,0,Online,1,35.98,0.1,32.38
1963,O01963,2024-06-07,C0531,P0093,0,Online,1,243.56,0.05,231.38
1964,O01964,2024-04-28,C0698,P0364,S004,In-Store,1,125.52,0.1,112.97
1965,O01965,2024-03-12,C0474,P0399,0,Online,2,64.47,0.0,128.94
1966,O01966,2024-10-03,C0232,P1174,S007,In-Store,4,95.11,0.05,361.42
1967,O01967,2024-08-15,C0541,P0177,0,In-Store,1,128.6,0.0,128.6
1968,O01968,2023-06-16,C0202,P0774,S022,In-Store,3,58.03,0.05,165.39
1969,O01969,2024-12-05,C0400,P0360,S001,In-Store,2,46.47,0.05,88.29
1970,O01970,2024-12-28,C0646,P0992,S022,In-Store,1,185.24,0.05,175.98
1971,O01971,2023-08-19,C0630,P0721,S055,In-Store,2,255.39,0.05,485.24
1972,O01972,2025-03-01,C0151,P0346,0,Online,1,95.96,0.2,76.77
1973,O01973,2024-10-10,C0630,P0389,S038,In-Store,20,277.24,0.05,5267.6
1974,O01974,2025-02-10,C0372,P0970,S053,In-Store,3,144.34,0.05,411.37
1975,O01975,2024-10-04,C0230,P0264,0,Online,2,69.39,0.2,111.02
1976,O01976,2024-03-21,C0358,P0071,S005,In-Store,2,171.21,0.0,342.42
1977,O01977,2024-09-13,C0470,P0093,S024,In-Store,1,243.56,0.2,194.85
1978,O01978,2024-06-21,C0123,P1035,S053,In-Store,1,130.92,0.05,124.37
1979,O01979,2023-09-28,C0101,P0028,S009,In-Store,1,210.15,0.2,168.12
1980,O01980,2024-05-07,C0660,P1133,0,Online,3,53.96,0.05,153.79
1981,O01981,2023-12-06,C0504,P0890,S048,In-Store,1,148.82,0.1,133.94
1982,O01982,2024-07-07,C0264,P0824,S020,In-Store,1,89.03,0.2,71.22
1983,O01983,2024-06-17,C0134,P0297,0,Online,2,181.74,0.05,345.31
1984,O01984,2023-12-22,C0156,P0290,S058,In-Store,1,209.97,0.0,209.97
1985,O01985,2023-10-09,C0772,P0598,0,Online,1,169.19,0.05,160.73
1986,O01986,2023-10-01,C0686,P1159,0,Online,1,308.05,0.05,292.65
1987,O01987,2023-07-01,C0362,P0829,0,Online,1,244.31,0.05,232.09
1988,O01988,2024-01-09,C0632,P0691,0,Online,1,258.99,0.0,258.99
1989,O01989,2024-10-11,C0248,P0980,S015,In-Store,2,34.02,0.0,68.04
1990,O01990,2024-09-19,C0117,P1088,0,Online,1,156.73,0.2,125.38
1991,O01991,2024-06-25,C0503,P0564,0,Online,10,331.22,0.05,3146.6000000000004
1992,O01992,2024-01-19,C0685,P0645,0,Online,1,212.34,0.1,191.11
1993,O01993,2024-11-25,C0668,P1150,S000,In-Store,2,62.8,0.0,125.6
1994,O01994,2025-03-04,C0394,P0357,S003,In-Store,1,348.69,0.1,313.82
1995,O01995,2023-07-12,C0234,P1169,S030,In-Store,1,50.9,0.1,45.81
1996,O01996,2024-08-02,C0321,P0566,S002,In-Store,2,10.71,0.1,19.28
1997,O01997,2025-03-25,C0582,P0148,S059,In-Store,1,131.82,0.0,131.82
1998,O01998,2023-07-29,C0438,P0548,0,Online,2,209.52,0.1,377.14
1999,O01999,2023-10-25,C0278,P0034,S042,In-Store,2,189.42,0.0,378.84
2000,O02000,2024-07-09,C0384,P0093,S037,In-Store,1,243.56,0.1,219.2
2001,O02001,2025-02-14,C0508,P0732,S003,In-Store,3,186.46,0.2,447.5
2002,O02002,2023-08-19,C0140,P0037,0,Online,1,63.29,0.2,50.63
2003,O02003,2024-10-09,C0682,P0030,0,Online,3,132.5,0.2,318.0
2004,O02004,2023-06-11,C0746,P0183,0,Online,2,304.66,0.0,609.32
2005,O02005,2023-09-20,C0585,P0498,S027,In-Store,1,35.81,0.2,28.65
2006,O02006,2023-09-06,C0580,P0929,S036,In-Store,1,34.13,0.2,27.3
2007,O02007,2024-03-26,C0168,P0873,S030,In-Store,1,25.15,0.05,23.89
2008,O02008,2024-06-28,C0616,P0379,0,Online,3,186.5,0.2,447.6
2009,O02009,2024-05-04,C0028,P0942,0,In-Store,1,193.87,0.2,155.1
2010,O02010,2024-12-27,C0430,P0721,0,Online,1,255.39,0.05,242.62
2011,O02011,2024-02-07,C0701,P1170,S044,In-Store,3,270.1,0.1,729.27
2012,O02012,2024-10-15,C0617,P0187,S024,In-Store,1,246.22,0.1,221.6
2013,O02013,2023-12-07,C0031,P1049,S050,In-Store,2,115.48,0.1,207.86
2014,O02014,2023-06-25,C0127,P0296,0,Online,3,34.89,0.0,104.67
2015,O02015,2023-04-11,C0360,P0048,S031,In-Store,1,187.5,0.2,150.0
2016,O02016,2024-07-09,C0289,P1153,S051,In-Store,2,152.8,0.1,275.04
2017,O02017,2025-02-22,C0728,P0102,0,Online,1,221.14,0.2,176.91
2018,O02018,2023-10-09,C0475,P0810,S034,In-Store,2,235.44,0.2,376.7
2019,O02019,2024-08-06,C0304,P1172,S028,In-Store,2,354.52,0.1,638.14
2020,O02020,2024-01-06,C0091,P0859,S024,In-Store,2,335.31,0.1,603.56
2021,O02021,2024-08-31,C0034,P0526,S002,In-Store,1,197.85,0.0,197.85
2022,O02022,2025-02-13,C0361,P0644,S030,In-Store,1,177.67,0.05,168.79
2023,O02023,2023-07-14,C0756,P0790,S036,In-Store,2,70.22,0.2,112.35
2024,O02024,2024-07-08,C0475,P0903,0,Online,1,221.79,0.1,199.61
2025,O02025,2023-11-03,C0712,P0778,0,Online,1,49.55,0.05,47.07
2026,O02026,2025-04-06,C0379,P0111,S000,In-Store,2,184.61,0.05,350.76
2027,O02027,2024-09-17,C0112,P0330,S029,In-Store,2,355.55,0.2,568.88
2028,O02028,2024-01-09,C0436,P0613,0,Online,3,316.84,0.0,950.52
2029,O02029,2025-02-25,C0628,P0593,S039,In-Store,3,71.58,0.1,193.27
2030,O02030,2023-04-17,C0357,P0576,S027,In-Store,1,323.53,0.05,307.35
2031,O02031,2023-09-08,C0338,P0536,S017,In-Store,2,158.7,0.1,285.66
2032,O02032,2024-03-23,C0314,P0527,S050,In-Store,1,33.35,0.1,30.02
2033,O02033,2024-06-30,C0405,P1166,S037,In-Store,1,50.99,0.05,48.44
2034,O02034,2023-09-18,C0248,P0529,0,Online,1,135.66,0.2,108.53
2035,O02035,2023-12-04,C0588,P0552,S016,In-Store,1,167.38,0.0,167.38
2036,O02036,2024-07-07,C0692,P1149,0,Online,1,121.02,0.05,114.97
2037,O02037,2024-07-16,C0336,P1025,S038,In-Store,2,121.03,0.2,193.65
2038,O02038,2024-02-13,C0223,P1178,S034,In-Store,1,63.25,0.1,56.93
2039,O02039,2024-05-27,C0161,P0212,S057,In-Store,1,313.84,0.2,251.07
2040,O02040,2024-11-24,C0707,P0354,0,Online,2,96.51,0.2,154.42
2041,O02041,2024-07-09,C0490,P0669,S054,In-Store,2,95.28,0.1,171.5
2042,O02042,2024-11-16,C0645,P0845,S030,In-Store,2,265.78,0.05,504.98
2043,O02043,2024-12-25,C0128,P0076,0,Online,1,114.03,0.0,114.03
2044,O02044,2024-09-26,C0580,P0886,S024,In-Store,2,82.92,0.0,165.84
2045,O02045,2024-09-27,C0625,P0457,S052,In-Store,2,220.01,0.0,440.02
2046,O02046,2023-10-03,C0754,P0728,0,Online,2,242.37,0.0,484.74
2047,O02047,2023-07-29,C0472,P0682,S055,In-Store,1,197.42,0.1,177.68
2048,O02048,2023-04-16,C0609,P0802,0,Online,2,190.01,0.1,342.02
2049,O02049,2023-04-22,C0482,P0004,S027,In-Store,3,88.47,0.0,265.41
2050,O02050,2024-07-17,C0624,P0447,S016,In-Store,1,173.65,0.1,156.28
2051,O02051,2024-02-10,C0193,P0531,S025,In-Store,4,223.17,0.2,714.14
2052,O02052,2023-08-12,C0074,P0456,S035,In-Store,1,238.72,0.1,214.85
2053,O02053,2024-06-21,C0209,P0607,S012,In-Store,2,12.56,0.2,20.1
2054,O02054,2024-03-23,C0686,P0277,0,Online,1,239.39,0.05,227.42
2055,O02055,2024-11-29,C0468,P0599,0,Online,2,131.38,0.2,210.21
2056,O02056,2024-12-22,C0110,P0038,S042,In-Store,1,179.66,0.2,143.73
2057,O02057,2024-10-09,C0425,P1033,S043,In-Store,1,251.96,0.2,201.57
2058,O02058,2023-06-03,C0553,P0057,0,Online,1,190.01,0.1,171.01
2059,O02059,2025-02-02,C0144,P1165,S024,In-Store,2,111.55,0.0,223.1
2060,O02060,2025-02-26,C0669,P0183,S031,In-Store,2,304.66,0.2,487.46
2061,O02061,2023-04-24,C0065,P0953,0,Online,2,113.18,0.0,226.36
2062,O02062,2025-02-09,C0326,P0119,0,Online,1,135.05,0.1,121.55
2063,O02063,2023-11-27,C0167,P0331,S039,In-Store,4,317.5,0.1,1143.0
2064,O02064,2023-06-21,C0346,P0371,S021,In-Store,2,229.56,0.05,436.16
2065,O02065,2024-09-24,C0136,P1065,S039,In-Store,10,235.57,0.05,2237.9
2066,O02066,2023-06-13,C0016,P0275,S036,In-Store,2,284.15,0.0,568.3
2067,O02067,2023-07-25,C0010,P0470,0,Online,2,224.53,0.05,426.61
2068,O02068,2023-09-15,C0479,P0903,0,Online,1,221.79,0.0,221.79
2069,O02069,2025-01-29,C0438,P0934,S052,In-Store,2,285.28,0.0,570.56
2070,O02070,2024-01-02,C0437,P0290,S039,In-Store,1,209.97,0.1,188.97
2071,O02071,2024-07-24,C0322,P0510,S003,In-Store,1,156.58,0.05,148.75
2072,O02072,2023-09-23,C0379,P0431,0,Online,1,39.3,0.05,37.33
2073,O02073,2025-03-27,C0752,P1191,S016,In-Store,1,199.61,0.2,159.69
2074,O02074,2025-03-27,C0029,P0443,0,Online,2,283.37,0.05,538.4
2075,O02075,2024-04-05,C0553,P0606,S017,In-Store,2,6.77,0.0,13.54
2076,O02076,2023-10-26,C0734,P0333,S042,In-Store,2,18.57,0.05,35.28
2077,O02077,2023-06-25,C0382,P0119,S056,In-Store,2,135.05,0.2,216.08
2078,O02078,2024-12-09,C0265,P1119,S049,In-Store,2,64.93,0.0,129.86
2079,O02079,2023-12-15,C0487,P1014,S016,In-Store,1,184.27,0.2,147.42
2080,O02080,2023-05-09,C0636,P0374,S003,In-Store,2,190.53,0.2,304.85
2081,O02081,2023-06-15,C0554,P0465,S058,In-Store,1,118.23,0.2,94.58
2082,O02082,2025-03-08,C0693,P0960,S021,In-Store,1,169.27,0.0,169.27
2083,O02083,2023-11-09,C0324,P0082,S037,In-Store,1,177.36,0.1,159.62
2084,O02084,2023-08-15,C0776,P1093,0,Online,3,143.78,0.1,388.21
2085,O02085,2024-03-28,C0742,P0301,S031,In-Store,2,291.59,0.05,554.02
2086,O02086,2023-04-15,C0462,P1174,S004,In-Store,2,95.11,0.05,180.71
2087,O02087,2023-07-09,C0086,P0176,S007,In-Store,3,273.81,0.2,657.14
2088,O02088,2025-01-02,C0042,P0482,S044,In-Store,1,77.78,0.2,62.22
2089,O02089,2024-12-30,C0760,P0102,S057,In-Store,2,221.14,0.0,442.28
2090,O02090,2024-04-09,C0050,P0992,0,Online,1,185.24,0.0,185.24
2091,O02091,2023-04-25,C0230,P0309,S037,In-Store,2,364.92,0.1,656.86
2092,O02092,2023-08-18,C0182,P0651,S057,In-Store,1,315.36,0.0,315.36
2093,O02093,2024-05-17,C0176,P0359,0,Online,1,86.22,0.2,68.98
2094,O02094,2023-08-01,C0766,P0521,0,Online,2,206.03,0.2,329.65
2095,O02095,2023-09-21,C0021,P0738,S009,In-Store,2,203.31,0.05,386.29
2096,O02096,2025-03-12,C0180,P0771,S043,In-Store,1,155.11,0.1,139.6
2097,O02097,2024-02-08,C0661,P0783,S012,In-Store,1,59.11,0.05,56.15
2098,O02098,2023-05-09,C0001,P1105,S012,In-Store,1,14.96,0.1,13.46
2099,O02099,2024-01-25,C0453,P0037,S053,In-Store,1,63.29,0.2,50.63
2100,O02100,2024-11-20,C0594,P0677,0,Online,2,244.62,0.2,391.39
2101,O02101,2024-05-04,C0170,P0021,S039,In-Store,2,77.31,0.2,123.7
2102,O02102,2025-03-08,C0700,P0715,0,Online,2,377.17,0.1,678.91
2103,O02103,2024-05-30,C0698,P0917,S039,In-Store,1,92.29,0.05,87.68
2104,O02104,2024-06-07,C0649,P0428,0,Online,1,290.61,0.1,261.55
2105,O02105,2024-05-25,C0274,P0378,S031,In-Store,1,99.58,0.2,79.66
2106,O02106,2024-09-10,C0174,P0327,S036,In-Store,3,277.77,0.05,791.64
2107,O02107,2023-08-10,C0082,P0817,S005,In-Store,1,96.63,0.05,91.8
2108,O02108,2024-08-13,C0137,P0056,S036,In-Store,3,103.48,0.05,294.92
2109,O02109,2024-09-15,C0292,P0239,0,Online,2,322.42,0.2,515.87
2110,O02110,2023-10-02,C0155,P0510,S048,In-Store,1,156.58,0.2,125.26
2111,O02111,2025-01-20,C0250,P0948,S051,In-Store,1,335.29,0.05,318.53
2112,O02112,2025-04-05,C0176,P0607,S011,In-Store,2,12.56,0.0,25.12
2113,O02113,2023-10-07,C0077,P0686,S039,In-Store,1,351.61,0.0,351.61
2114,O02114,2023-05-16,C0564,P0695,0,Online,2,62.67,0.05,119.07
2115,O02115,2024-05-23,C0228,P1102,S002,In-Store,1,215.69,0.0,215.69
2116,O02116,2025-02-04,C0547,P0459,S010,In-Store,1,44.11,0.0,44.11
2117,O02117,2025-01-10,C0085,P0362,S006,In-Store,1,149.41,0.05,141.94
2118,O02118,2023-09-18,C0381,P0606,S058,In-Store,2,6.77,0.0,13.54
2119,O02119,2025-02-14,C0551,P0314,S034,In-Store,1,144.23,0.2,115.38
2120,O02120,2024-08-06,C0411,P0610,S006,In-Store,1,254.51,0.0,254.51
2121,O02121,2025-02-09,C0268,P1139,S024,In-Store,2,222.83,0.1,401.09
2122,O02122,2024-10-15,C0768,P0273,S043,In-Store,3,125.14,0.0,375.42
2123,O02123,2024-03-11,C0397,P0363,S032,In-Store,1,382.32,0.2,305.86
2124,O02124,2025-01-03,C0537,P0983,0,Online,1,149.62,0.1,134.66
2125,O02125,2023-11-02,C0794,P0794,S018,In-Store,2,278.03,0.2,444.85
2126,O02126,2024-04-26,C0793,P0243,S046,In-Store,1,62.91,0.05,59.76
2127,O02127,2025-03-21,C0674,P0369,0,Online,2,314.41,0.05,597.38
2128,O02128,2025-02-07,C0446,P0296,0,Online,2,34.89,0.05,66.29
2129,O02129,2024-07-16,C0312,P0130,0,Online,2,115.06,0.05,218.61
2130,O02130,2023-05-26,C0544,P0444,S007,In-Store,1,32.76,0.1,29.48
2131,O02131,2023-10-01,C0523,P1163,S044,In-Store,1,151.89,0.0,151.89
2132,O02132,2024-09-08,C0629,P0914,0,Online,1,254.74,0.2,203.79
2133,O02133,2023-05-26,C0608,P0568,S033,In-Store,2,216.22,0.0,432.44
2134,O02134,2023-12-07,C0526,P0407,0,Online,2,40.35,0.0,80.7
2135,O02135,2023-12-11,C0442,P0864,S047,In-Store,3,113.48,0.05,323.42
2136,O02136,2023-04-26,C0063,P0011,S012,In-Store,1,144.13,0.05,136.92
2137,O02137,2024-05-17,C0198,P1114,S055,In-Store,10,175.02,0.0,1750.2
2138,O02138,2024-12-20,C0646,P0095,S011,In-Store,3,145.13,0.1,391.85
2139,O02139,2024-03-22,C0542,P0481,S000,In-Store,2,134.56,0.1,242.21
2140,O02140,2025-02-27,C0165,P0855,S039,In-Store,3,147.61,0.05,420.69
2141,O02141,2023-07-22,C0578,P0127,0,Online,2,89.43,0.2,143.09
2142,O02142,2025-02-05,C0442,P0335,0,In-Store,1,67.24,0.2,53.79
2143,O02143,2024-02-06,C0232,P0363,S056,In-Store,1,382.32,0.05,363.2
2144,O02144,2023-11-11,C0513,P0789,S056,In-Store,1,77.75,0.05,73.86
2145,O02145,2024-08-25,C0495,P0834,S005,In-Store,2,94.05,0.1,169.29
2146,O02146,2023-08-29,C0646,P1110,S048,In-Store,3,131.11,0.2,314.66
2147,O02147,2024-06-02,C0465,P0214,0,Online,3,262.36,0.1,708.37
2148,O02148,2025-01-15,C0111,P0001,S012,In-Store,2,13.26,0.05,25.19
2149,O02149,2023-07-05,C0698,P0321,0,Online,3,233.35,0.05,665.05
2150,O02150,2023-08-21,C0156,P0203,S054,In-Store,1,259.84,0.05,246.85
2151,O02151,2025-01-25,C0191,P0944,S046,In-Store,1,64.12,0.0,64.12
2152,O02152,2023-07-14,C0333,P0040,S057,In-Store,2,57.53,0.2,92.05
2153,O02153,2024-05-17,C0097,P0088,S040,In-Store,2,361.93,0.1,651.47
2154,O02154,2024-08-06,C0171,P0012,S059,In-Store,2,331.78,0.0,663.56
2155,O02155,2023-09-04,C0272,P0506,S039,In-Store,2,76.44,0.05,145.24
2156,O02156,2025-03-02,C0455,P0839,0,Online,2,78.68,0.0,157.36
2157,O02157,2024-11-01,C0607,P0858,S034,In-Store,3,309.56,0.05,882.25
2158,O02158,2025-03-13,C0306,P0716,S011,In-Store,3,380.68,0.0,1142.04
2159,O02159,2024-11-19,C0749,P0308,S024,In-Store,2,53.99,0.1,97.18
2160,O02160,2025-01-27,C0408,P1093,S010,In-Store,2,143.78,0.1,258.8
2161,O02161,2024-10-27,C0096,P0283,S013,In-Store,2,303.48,0.1,546.26
2162,O02162,2023-11-03,C0607,P1158,S010,In-Store,1,275.48,0.1,247.93
2163,O02163,2024-12-25,C0616,P0558,S040,In-Store,2,178.04,0.0,356.08
2164,O02164,2023-08-15,C0755,P0610,S037,In-Store,1,254.51,0.0,254.51
2165,O02165,2023-07-18,C0642,P0973,0,Online,3,209.16,0.2,501.98
2166,O02166,2024-08-22,C0311,P0128,0,In-Store,1,115.63,0.2,92.5
2167,O02167,2024-06-13,C0575,P0007,0,In-Store,2,276.22,0.2,441.95
2168,O02168,2024-02-29,C0696,P1019,0,Online,1,81.78,0.1,73.6
2169,O02169,2024-03-12,C0584,P0582,S004,In-Store,2,44.49,0.05,84.53
2170,O02170,2024-08-14,C0516,P0619,0,Online,1,181.23,0.2,144.98
2171,O02171,2023-12-23,C0469,P1062,S021,In-Store,1,206.93,0.05,196.58
2172,O02172,2024-02-23,C0595,P1098,S006,In-Store,2,91.83,0.2,146.93
2173,O02173,2024-10-10,C0598,P1093,0,Online,1,143.78,0.1,129.4
2174,O02174,2025-01-14,C0476,P0341,S032,In-Store,2,44.4,0.2,71.04
2175,O02175,2023-11-19,C0334,P0350,0,Online,2,169.74,0.0,339.48
2176,O02176,2024-04-03,C0142,P0939,0,Online,2,201.44,0.2,322.3
2177,O02177,2023-07-07,C0616,P0125,0,Online,1,44.79,0.05,42.55
2178,O02178,2024-07-18,C0258,P0734,S049,In-Store,10,33.37,0.05,317.0
2179,O02179,2024-04-15,C0552,P1173,S055,In-Store,1,245.1,0.0,245.1
2180,O02180,2024-02-06,C0312,P1107,S039,In-Store,2,333.55,0.2,533.68
2181,O02181,2023-07-03,C0761,P0217,S026,In-Store,3,197.95,0.05,564.16
2182,O02182,2023-06-07,C0457,P0758,S003,In-Store,1,218.78,0.0,218.78
2183,O02183,2024-10-02,C0695,P0706,S048,In-Store,3,160.6,0.2,385.44
2184,O02184,2024-03-10,C0797,P0498,S013,In-Store,1,35.81,0.0,35.81
2185,O02185,2025-03-23,C0366,P0793,0,Online,1,273.34,0.1,246.01
2186,O02186,2024-04-15,C0196,P0897,S042,In-Store,1,118.01,0.1,106.21
2187,O02187,2023-11-25,C0583,P0106,S030,In-Store,1,117.1,0.0,117.1
2188,O02188,2024-05-26,C0543,P0966,0,Online,1,159.24,0.0,159.24
2189,O02189,2023-08-11,C0646,P0417,S056,In-Store,2,56.54,0.0,113.08
2190,O02190,2023-06-01,C0277,P0605,S016,In-Store,1,216.21,0.05,205.4
2191,O02191,2024-04-05,C0044,P0805,S042,In-Store,2,290.78,0.1,523.4
2192,O02192,2024-09-21,C0572,P0820,S023,In-Store,2,310.73,0.05,590.39
2193,O02193,2023-04-17,C0039,P0773,0,Online,2,311.06,0.05,591.01
2194,O02194,2024-03-01,C0352,P0188,S030,In-Store,2,302.59,0.05,574.92
2195,O02195,2023-10-02,C0435,P0365,0,Online,1,251.05,0.05,238.5
2196,O02196,2023-10-18,C0008,P0679,0,Online,1,313.82,0.1,282.44
2197,O02197,2024-10-29,C0030,P0529,S030,In-Store,3,135.66,0.2,325.58
2198,O02198,2024-04-30,C0295,P0666,S014,In-Store,1,78.53,0.2,62.82
2199,O02199,2024-09-10,C0098,P0474,S020,In-Store,1,140.16,0.0,140.16
2200,O02200,2025-04-10,C0083,P0280,0,Online,1,31.96,0.1,28.76
2201,O02201,2024-09-17,C0170,P0684,0,Online,1,222.84,0.05,211.7
2202,O02202,2024-03-27,C0674,P0378,S059,In-Store,1,99.58,0.0,99.58
2203,O02203,2024-07-10,C0797,P0967,0,Online,2,177.85,0.05,337.91
2204,O02204,2023-08-06,C0474,P1013,0,Online,2,325.64,0.1,586.15
